,text
24,VSION 
25,9771005198184
26,准刊号CN11-3327/GO(国内统刊号定价:时尚COSM
27,27
0,COSMOPOLITAN 
1,APRL2018 
2,KCOSMOPOLITAN 
3,版权合作
4,倪妮
5,4月号邮发代号:46-199
6,负压前行也要
7,活得透彻
8,冯唐/钟飙/liver James 
9,Hi Robot !
10,时髦运动
11,假如时间能折叠
12,和机器人亲密接触
13,全民运动Go Go 
14,春夏未来色一抹紫外光
15,裸妆?都打
16,喝水都长肉的真相
17,@时尚COSMO 
18,18
0,時
1,APRL2018 
2,《COSMOPOLITAN 
3,版权合作
4,刘诗诗
5,4月号邮发代号:46-199
6,刚柔并济的
7,缓冲人生
8,张信哲/王耀庆/钟汉良/郑元畅
9,一人一经典
10,跟这些刻板印象
11,Say byebye !
12,酒店的“民”艺复兴
13,春季好“食”光
14,穿上制服“制服你
15,属于过去
16,也属于未来的
17,1980s
18,SSN1005-1988
19,Origin 
20,9771005198184
21,1005-198NCN11-3327/
22,时尚COSMO 
23,23
0,APRIL2018 
1,COSMOPOLITAN 
2,版权合作
3,4月号邮发代号
4,刘诗诗
5,刚柔并济的
6,缓冲人生
7,张信哲/王耀庆/钟汉良/郑元畅
8,一人一经典
9,跟这些刻板印象
10,Say byebye !
11,酒店的“民艺复兴
12,春季好“食”光
13,穿上制服“制服”你
14,于来的
15,1980s
16,@时尚COSMO 
17,17
0,時
1,MAY2018 
2,本刊与美国
3,尚
4,OPOLITAN 》
5,版权合作
6,5月号邮发代号:46-199
7,京都遇见杨幂
8,我的第次
9,30位明星
10,为“微笑”打卡
11,"WeCare ,"
12,有在意才有改变!
13,女性时装超能量
14,无需扮成男人证明大
15,高美颜新品看这里
16,还有什么出路?
17,IssN1005-1988
18,25
19,時尚
20,TREND 
21,9771005198122
22,05-1988(国际标准刊号)CN1
23,7/国内统一刊号定
24,时尚COSMO 
25,25
0,時SMOPOLITAN 
1,UNF2018
2,JUNE2018 
3,本刊与美国
4,COSMOPOLITAN 》
5,版权合作
6,李冰冰
7,6月号邮发代号:46-199
8,纯真抵抗岁月
9,牟頔
10,东七门
11,女掌柜
12,新代
13,不
14,娱乐时代的
15,表情“句”
16,刷手机掉颜值
17,HPV 
18,九价疫苗
19,来了!
20,寻找Mr.Right 
21,打造Miss Right 
22,成为Miss Me 
23,25年爱情进化论
24,時尚
25,TRENDS 
26,26
0,JUNE2018 
1,本刊与美国
2,COSMOPOLITAN 》
3,版权合作
4,6号邮发代号:4
5,李冰冰
6,纯真抵抗岁月
7,牟頔
8,新代
9,美妆带货女王
10,你跟不跟?
11,娱乐时代的
12,表情“包”
13,刷手机掉颜值
14,HPV九价疫苗来了!
15,Mr.Right 
16,打造Miss Right 
17,成为Miss Mev 
18,ISSN1005-1988
19,25年发
20,9771005198122
21,11-3327/G(国内统一刊号)定价:￥20K
22,时尚COSMO 
23,23
0,OLITAN 
1,AUGUST2018 
2,尚
3,本刊与美国
4,《COSMOPOLITANY 
5,版权合作
6,8月号邮发代号:46-199
7,李春
8,我不是清流
9,身体是
10,自己的
11,享用吧
12,颜值从25岁起跑
13,心机gn
14,局部瘦
15,包的内幕
16,25年
17,POWER 
18,实
19,ISSN1005-1988
20,25
21,時尚
22,TRENDS 
23,美好发
24,9771005198122
25,SN1005-1988(国际标准刊号)CN11-3327/G内统
26,定价:￥
27,时尚COSMO 
28,28
0,時COSMOPOLITAN 
1,SEPTEMBER2018 
2,本刊与美国
3,KCOSMOPOLITAN 
4,尚
5,版权合作
6,甜
7,重塑爱的
8,9月号邮发代号:46-199
9,有Fun
10,才有范儿
11,大好河山
12,时装特辑
13,我的时装品位
14,拒绝投喂
15,会生活的女孩
16,颜值都很能打
17,猫脸OR狗脸
18,萌宠告诉你的
19,青春机密
20,皓齿才是美颜新滤镜
21,你的美食清单
22,差了哪面
23,時尚
24,@时尚COSMO 
25,25
0,持TAN 
1,SEPTEMBER2018 
2,本刊与美国
3,版权合作
4,9月号邮发代号:46-19
5,景甜
6,重塑爱的引力
7,大好河山
8,时装特辑
9,我的时装品位
10,拒绝投喂
11,会生活的女孩
12,颜值都很能打
13,猫脸OR狗脸
14,萌宠告诉你的青春机密
15,皓齿才是美颜新滤镜
16,你的美食清单
17,差了哪面
18,有Fm
19,才范儿
20,ISSN1005-1988
21,25
22,時尚
23,TRENDS 
24,ISSN1005-1988(国际标准刊号)CN11-3327/GO(国内统一
25,定价:￥20(HK$30
26,@时尚COSMO 
27,27
0,SEPTEMBER2018 
1,本刊与美国
2,《COSMOPOLITAN 
3,版权合作
4,赵薇
5,舒适区
6,9月号邮发代号:46-199
7,不存在的
8,分手还是死磕
9,错在哪了?
10,线上做学霸
11,从很喜欢到
12,火人节
13,越迷失越快乐
14,很厉害
15,时装
16,人间烟火味儿
17,时髦又保暖?
18,这个冬大
19,时尚想开了
20,高定还需
21,高高在上吗?
22,你有1000支唇膏的
23,未接来电
24,共享时代
25,你的脸也遇到共享危机了
26,IN1005-1988
27,時尚
28,TRENDS 
29,N1005-1988(国际标准刊号)CN11-3327/GO(
30,定价:￥20(HK$30
31,时尚COSMO 
32,32
0,COSMOPOLITAN 
1,SEPTEMBER2018 
2,本刊与美国
3,O
4,尚
5,《COSMOPOLITAN 
6,版权合作
7,赵薇&苏有朋
8,我们就是要
9,9月号邮发代号:46-199
10,“一本正经”地守护
11,分手还是死磕
12,线上做学霸
13,错在哪」?
14,从很喜欢到
15,火人节
16,很厉害
17,越迷失越快乐
18,时装
19,人间烟火味儿
20,时髦又保暖?
21,这个冬天
22,时尚想开了
23,高定还需
24,“高高在上”吗?
25,你有1000支唇膏的
26,未接来电
27,共享时代
28,你的脸也遇到共享危机了
29,時尚
30,TRENDS 
31,时尚COSMO 
32,32
0,持
1,OCTOBER2019 
2,尚
3,本刊与美国
4,《COSMOPOLITAN 》
5,版权合作
6,10月号邮发代号:46-199
7,迪丽热巴
8,久违的呼吸感
9,新少年中国说
10,讲究·好玩·有志
11,is1005-1988
12,回
13,士
14,sN1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊号)定价:￥20(HK$30
15,@时尚COSMO 
16,16
0,OCTOBER2019 
1,本刊与美国
2,《OSMOPOLITAN 
3,版权合作
4,10月号邮发代是
5,伊藤诗织
6,照亮黑箱的女人
7,敢不敢做
8,30+女实习生
9,马思纯
10,温柔抵抗无趣
11,唤醒你的着装颜值
12,ss1005-1988
13,(国际标准刊号1-3327/GO(国内统一刊号)定价:￥20(hK$3n4s
14,1988(国际标1-3327
15,3327/GO(国内统一刊号)定
16,@时尚COSMO 
17,17
0,時CSM
1,VEMBER2019 
2,11月号邮发代号:46-199
3,SHERO & HERSTORY
4,女孩英雄
5,主编对谈影后惠英红
6,你说人生如戏
7,她说戏如人生
8,周她
9,雨
10,和
11,sN1005-1988
12,N1005-1988(国际标准刊号)CN11-3327/G(国内统
13,定价:￥20HK
14,@时COSMO 
15,15
0,OPOLTAN 
1,DECEMBER2019 
2,DECEMBER2019 
3,本刊与美国
4,《COSMOPOLITAN 
5,版权合作
6,12月号邮发代号:46-199
7,与焦虑自在共处
8,美学刊中刊
9,微醺的冬季
10,在审慎的世界里
11,为敢曝站队
12,升级更美的你
13,时
14,隐
15,时
16,现
17,iss1005-1988
18,回
19,05-1988(
20,国际标准刊号)CN11
21,CN11 -
22,国内统
23,定价:￥20(HK$30
24,@时尚COSMO 
25,25
0,COS POLITAN 
1,DECEMBER2019 
2,本刊与美国
3,《COSMOPOLITAN 》
4,版权合作
5,2月号邮发代是
6,女子力恋爱力
7,单身时代
8,如何遇见爱情
9,件式
10,穿衣法则
11,亚洲脸
12,刷的就是立体感
13,地球人抗引力救命书
14,此刻圆
15,此
16,issN1005-1988
17,1005-1988国际标准刊号)CN11-3327/GO(国内统一刊号)定价:￥20(HKS3
18,:￥20(HK30)
19,@时尚COSMO 
20,20
0,時
1,FCOSMOPOLTAN 
2,2019
3,JANUARY2019 
4,本刊与美国
5,尚
6,COSMOPOLITAN 》
7,版权合作
8,北京大姐
9,1月号邮发代号:46-199
10,许徐静蕾/杨幂
11,关哓/陈漫/赵赵
12,告别#时代
13,我们不打卡
14,Up你的
15,2019家居运
16,匠人美学
17,天下无双
18,新年新眉新人设
19,这波潮流
20,搞懂再来追
21,ISSN1005-1988
22,05-1988(国际标准刊号CN11-
23,327/GO(国内统
24,定价:￥20(HK$30
25,@时尚COSMO 
26,26
0,COSMOPOLITAN 
1,2019
2,JANUARY2019 
3,本刊与美国
4,COSMOPOLITAN 》
5,版权合作
6,北京大姐
7,1月号邮发代号:46-199
8,许晴/徐静蕾/杨幂
9,关哓彤/陈漫/赵赵
10,告别#时代
11,我们不打卡
12,Up你的
13,2019家居运
14,匠人美学
15,天下无双
16,新年新眉新人设
17,这波潮流搞懂再来追
18,ISSN1005-1988
19,1-3327GO(国
20,1005-1988(国际标准刊号)CN11-3327
21,@时尚COSMO 
22,22
0,時
1,YLITAN 
2,JANUARY2019 
3,尚
4,本刊与美国
5,《COSMOPOLITAN 》
6,版权合作
7,北京大姐
8,1月号邮发代号:46-10
9,许晴/徐静蕾/杨幂
10,关哓彤/陈漫/赵赵
11,告别#时代
12,我们不打卡
13,Up你的
14,2019家居运
15,斤人羊学
16,人夫子
17,大卜无双
18,新年新眉新人设
19,这波潮流搞懂再来追
20,ISN1005-1988
21,ssn1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊号)定价:￥20(hK$30n+
22,@时尚COSMO 
23,23
0,FCOSMOPOLITAN 
1,FEBRUARY2019 
2,COSMOPOL 
3,版权合作
4,宋茜
5,2月号邮发代号:4
6,开阔之路
7,井柏然
8,守住自己
9,敢不敢立Flag?
10,说好五年不分手!
11,宝藏少年
12,中国设计师
13,新群像
14,COSMO 主编
15,对话美食咖陈晓卿
16,男人胃女人心
17,十二星座美颜指南
18,大喇喇
19,牛仔裤来了
20,issn1005-1988
21,ssn1005-1988(国际标准刊号)CN1-3327/(国内统一刊号】定价:￥20(hk3ncM
22,@时尚COSMO 
23,23
0,時COSMOP 
1,MARCH2019 
2,本刊与美国
3,《COSMOPOLITAN 》
4,版权合作
5,花
6,刘雯
7,3月号邮发代号
8,白在如初
9,有颜有料又有趣
10,"女博士,了解一"
11,独家专访
12,从T台到讲台的
13,最美社会学教授
14,时装的实用主义
15,最美哑光唇全CLT
16,面膜心机
17,你读懂了吗
18,NE 
19,ISSN1005-1988
20,只
21,SSN1005-1988(国际标准刊号)C
22,3327/GO(国内统
23,定价:￥20(HK$30
24,@时尚COSMO 
25,25
0,MARCH2019 
1,《COSMOP 美国
2,版权合作
3,李宇春
4,月号邮发代号:46-199
5,做普通的佼佼者
6,新千禧一代
7,年少无惧
8,边世俗一边风雅
9,7堂生活美学课
10,时装“乱象
11,0
12,遭遇裁员
13,ISSN1005-1988
14,1988(国际标准刊号)CN11-3327/GO(国内统
15,CN11-3327/GO(国内
16,定价:￥20
17,时尚COSMO 
18,18
0,COSMOPOUITAN 
1,MAY2019 
2,本刊与美国
3,COSMOPOLITAN 》
4,版权合作
5,5月号邮发代号
6,娜
7,扎
8,加柔软
9,@时尚COSMO 
10,10
0,時COSMOPOLITAN 
1,MAY2019 
2,MAY2019 
3,本刊与美国
4,COSMOPOLITAN 
5,版权合作
6,5月号邮发代号:46-199
7,陈伟霆&娜扎
8,吴青峰/陈粒/毛不易
9,个人活成
10,支队伍
11,大女主KO.伪女权
12,郭京飞/喻恩泰/张超
13,回甘先生
14,知识分子的着装修养
15,打破用香
16,舒适圈
17,ISSN1005-1988
18,ISSN1005-1988(国际标准刊号)CN1
19,刊号)定价:￥20(HK$3
20,@时尚COSMO 
21,21
0,JUNE2019 
1,本刊与美国
2,《COSMOPOLITAN 》
3,版权合作
4,6月号邮发代是
5,COSMO 美学刊中刊
6,夏之魅
7,薛佳凝/李艾/安娜/陈辰
8,女人四十有惑不惧
9,"玩转""脑洞的年轻人"
10,时装文化的大同“挪用”
11,做夏日拒油
12,少女
13,回春的怪女孩
14,ISSN1005-1988
15,回
16,IsSN1005-198(国际标准刊号)CN11-3327/(国内统一刊号)定价:￥20(HK$35
17,@时尚COSMO 
18,18
0,JUNE2019 
1,本刊与美国
2,COSMOPOLITAN 》
3,版权合作
4,6月号邮发代号:4
5,You Only Live Once 
6,拒宅拒丧拒佛系
7,夏日太阳镜实用指南
8,洛哥
9,时装之旅
10,这些肌肤零食
11,越吃越白
12,少女已满
13,佳境未达
14,ISSN1005-1988
15,ISSN 1005 -
16,@时尚COSMO 
17,17
0,時
1,s2019
2,AUGUST2019 
3,本刊与美国
4,COSMOPOLITANY 
5,版权合作
6,8月号邮发代号:46-199
7,26
8,H P P Y 
9,ANNIVERSARY 
10,孩撑女孩
11,冰
12,水
13,Iss1005-1988
14,N1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊号)定价:￥20(H
15,@时尚COSMO 
16,16
0,CO
1,AUGUST2019 
2,本刊与美国
3,《COSMOPOLITAN 》
4,版权合作
5,8月号邮发代
6,2
7,PP Y 
8,ANNIVERSARY 
9,HELPING 
10,iss1005-1988
11,1100-1988(国际标准刊号)CN11-3327/GO(国内统一刊号
12,COSMO 
13,13
0,COSMOPOLITAN 
1,SEPTEMBER2019 
2,本刊与美国
3,《COSMOPOLITAN 
4,版权合作
5,尚
6,9月号邮发代号
7,你要多勇敢
8,才敢玩幽默?
9,COSMO 美学刊中刊
10,秋天里的美物
11,70年代
12,优雅回潮
13,诗
14,司迅
15,iss1005-1988
16,回
17,N1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊号)定价:￥2
18,价:￥20(HK$30
19,@时尚OSMO 
20,20
0,SEPTEMBER2019 
1,SEPTEMBER2019 
2,本刊与美国
3,《COSMOPOLITAN 》
4,版权合作
5,9月号邮发代
6,那些值得
7,托付时间的男人
8,我·周迅
9,主编对话马东&张亚东
10,"百无聊赖,不如摇滚"
11,浪漫新装挑战赛
12,@时尚COSMO 
13,13
0,OCTOBER 2020 
1,本刊与美国
2,《COSMOPOLITAN 》
3,版权合作
4,1月号邮发代号:4619
5,ROCK 
6,水
7,Ni 
8,酷摇女孩
9,GRL 
10,刘雯顺势而择
11,issn1005-1988
12,宋茜收放之间
13,周冬雨不知东方之既白
14,ISSN1005-1988(国际标准刊号
15,C11-3327g国内统一刊号
16,定价:￥20(HK$30)
0,OCTOBER 2020 
1,本刊与美国
2,《COSMOPOLITAN 》
3,版权合作
4,10月号邮发代是
5,刘雯
6,一瞬之光当下丰满
7,宋茜周冬雨
8,ower 
9,Z世代踏浪而来
0,時
1,FCOSMOPOLITAN 
2,尚
3,OCTOBER 2020 
4,本刊与美国
5,OSMOPOLITAN 》
6,版权合作
7,10月号邮发代号:46-199
8,周冬雨自由自在〡刘雯宋茜
9,乙世代踏浪而来
10,COOL WAVE ME POWER 
0,持CP
1,OPOLITAN 
2,OCTOBER 2020 
3,COSMOPOLITAN )
4,版权合作
5,10月号邮发代号:46-10
6,ROCK 
7,酷摇女孩
8,周冬雨不知东方之既白
9,刘雯顺势而择
10,宋茜收放之间
11,S1005-1988
12,ISSN1005-1988(国际标准刊号
13,C11-3327/O(国内统一刊号
14,定价:￥20(HK$30)
0,OCTOBER 2020 
1,OOSMOPOLITAN 
2,合作
3,宋茜
4,炙热挥洒最畅意
5,10月号发代号:48-19
6,周冬雨刘雯
7,Z世代踏浪来
0,COS 
1,OCTOBER 2020 
2,本刊与美国
3,《COSMOPOLITAN 
4,版权合作
5,10月号邮发代号:46-199
6,ROCK 
7,酷摇女孩
8,宋茜收放之间
9,周冬雨不知东方之既白
10,刘雯顺势而择
11,issN1005-1988
12,SN1005-1988国际标准刊号
13,ISS 
14,N11-3327/GO(国内统一刊号
15,定价:￥20(HKS30)
0,NOVEMBER 2020 
1,本刊与美国
2,COSMOPOLITAN 》
3,版权合作
4,11月号邮发代号
5,唐嫣
6,如初见
7,美丽需要按下暂停键
8,真香的K-POP时尚
9,Ⅷ
10,要温柔
11,也要女力
12,NEW 
13,ISN1005-1988
14,SN1005-1988(国际标准刊号)
15,N11-3327/GO(国内统一刊号)
16,定价:￥20(HK$30)
0,COSMOPOLITAN 
1,NOVEMBER 2020 
2,本刊与美国
3,《COSMOPOLITAN 》
4,版权合作
5,11月号邮发代号:46-199
6,王源
7,走着带着柔软与盔甲
8,Clean Beauty 
9,爱肌肤更爱地球
10,CUTENESS 
11,issN1005-1988
12,iss10051988(国际标准刊号)
13,CN11-3327/GO(国内统一刊号)
14,定价:￥20(HK$30)
0,DECEMBER202 
1,本刊与
2,尚
3,12月号邮发代号:46-199
4,李宇春
5,站在明亮处
6,装满故事和
7,欲望的衣橱
8,女团妆颜值新法则
9,时装变速关键词
0,IAN 
1,JANUARY2020 
2,本刊与美国
3,《COSMOPOLITAN 》
4,版权合作
5,林志玲
6,AKIRA 
7,1月号邮发代号:46-19
8,幸福来了
9,主编对话陆蓉之
10,不敢试错的人生
11,成本更高
12,LIVE LIVELY 
13,2020
14,做个热血的现场生物
15,你被少女感
16,绑架了吗
17,时装十年轮回图鉴
18,IN1005-1988
19,SSN1005-1988(国际标准刊号)CN11-3327/GO(国内统
20,定价
21,￥20(HKS30
22,@时尚COSMO 
0,FCOSMOPOLITAN 
1,JANUARY2020 
2,本刊与美国
3,《COSMOPOLITAN 》
4,版权合作
5,LIVE LIVELY 
6,2020
7,1月号邮发代号:46.10
8,做个热血的现场生物
9,主编对话陆蓉之
10,不敢试错的人生
11,成本更高
12,时装十年
13,轮回图鉴
14,林志玲×AKIRA 
15,幸福来了
16,IN1005-1988
17,回
18,1005-1988(国际标准刊号)CN11-3
19,定价:￥20(HK$3
20,@时尚COSMO 
0,時os
1,MARCH2020 
2,本刊与美国
3,《COSMOPOLITAN 》
4,版权合作
5,3月号邮发代号:46-199
6,主编对谈马家辉
7,"人生须放肆,不爽就say no !"
8,世界滑雪冠军谷爱凌
9,"天才少女,加速飞行"
10,环保美妆
11,让美循环
12,过去与未来
13,学习告别的能力
14,IssN1005-1988
15,杨颖
16,N1005-1988(国际标准刊号)CN11-3327/C(国内统一刊号)定价:￥20(HK$3
17,@时尚COSMO 
0,100利
1,5月号邮发代号
2,MAY2020 
3,本刊与美国
4,COSMOPOLITAN 》
5,版权合作
6,王俊凯
7,万有引力
8,些妈妈教给
9,我们的时尚课
10,在未来穿复
11,2z→u→o∞∞
12,定价:￥20(HK30)
13,cn1-3327
14,@时尚COSMO 
0,JUNE 2020 
1,本刊与美国
2,《COSMOPOLITAN 》
3,版权合作
4,6月号邮发代号.4610
5,赵薇
6,尽兴有趣
7,书女有态度/单身不担心
8,=10
9,皮革的夏天/开启时装“续命键”
10,夏日限定高光肌
11,@时尚COSMO 
0,AUGUST 2020 
1,8月号邮发代号
2,门都是狮子座COSMO 佟丽娅倪妮蔡徐
3,本刊与美国
4,COSMOPOLITAN )
5,版权合作
6,时装的治
7,时装的治
8,"语有支者无12020,重启"
9,"艾者无畏12020,重启肌肤下半场"
10,issN1005-1988
11,27
12,H A PP Y 
13,SN1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊号)定价:￥20(HK$30
14,ANNIVERSARY 
15,@时尚COSMO 
0,AUGUST 2020 
1,本刊与美国
2,OSMOPOLITAN 》
3,版权合作
4,8月号邮发代号:46-1
5,定狮子座倪妮
6,"020,重启肌肤下"
7,-z
8,2
9,者无12020联
10,AR NO MORE 思2020重启
11,H A PP Y 
12,ANNIVERSARY 
13,@时尚COSMO 
0,時
1,SEPTEMBER 2020 
2,EPTEMBER 2020 
3,本刊与美国
4,《COSMOPOLITAN 》
5,版权合作
6,时尚贴地飞行
7,9月号邮发代号:46-199
8,主编对谈LVMH大中华区总裁吴越
9,"Live Small ,Dream Big "
10,在XS空间活出XL精彩
11,直播美妆术快来get
12,E8
13,5车
14,5米宇
15,∞∞o-zvv
16,舒淇式
17,青春
0,FCOSMOPOLITAN 
1,JANUARY 2021 
2,本刊与美国
3,《COSMOPOLITAN 
4,版权合作
5,1月号邮发代是
6,迪丽热巴
7,交锋与和解
8,时装REMAKE 的
9,后浪征程
10,选择你的人生第二支手表
11,干皮救星逆转危肌
12,2021
13,NO
14,MORE 
15,issn1005-1988
16,N1005-1988(国际标准刊号)CN11-3327/GO(国内统一刊号)定价:￥30(HK$40)
0,時
1,CO 
2,FEBRUARY 2021 
3,本刊与美国
4,《COSMOPOLITAN 
5,版权合作
6,2月号邮发代号:46-199
7,杨幂
8,天真有邪
9,南北时装精图鉴
10,初老克星青春定格
11,新摩登恋爱
12,M O 
13,IN1005-1988
14,sS100-18(国际标准刊号)CN11-3327/G(国内统一刊号)定价:￥30(HK$40)
0,FEBRUARY 2021 
1,本刊与美国
2,《COSMOPOLITAN 》
3,版权合作
4,杨幂
5,天真有邪
6,南北时装精图鉴
7,2月号邮发代
8,初老克星青春定格
9,Moderny 
10,Love新摩登恋爱
11,IN1005-1988
12,S1005-188(国际标准刊号C3327/GO(国内统一刊号)定价:￥3
13,定价:￥30(HK$40)
0,LTAN 
1,MARCH 2021 
2,本刊与美国
3,《COSMOPOLITAN 》
4,版权合作
5,3月号邮发代号:46-10
6,周迅
7,成熟的孩子气
8,288
9,当她看见她
10,M0u
11,L
12,z-cvc
13,u/
0,APRIL 2021 
1,OSMOPOL 
2,版权合作
3,4月号邮发代号.A100
4,女演员春天
5,姚晨
6,冲破与生长
7,7∞-nz
8,Nomad Glamping 
9,欢迎来到精致露营时代
10,着装高级感的进阶之路
11,年度护肤趋势
0,APRIL 2021 
1,COSMOPOLITAN 
2,尚
3,版权合作
4,4月号邮发代号:46-199
5,何袜皮用第三类眼睛看清真相
6,女活男干自由和尊重
7,女演员春大
8,与时装大帅梦境中的对话
9,肌肤情绪管理课
10,ISSN1005-1988国际标准刊号
11,孙俪清淡而有力
12,C11-3327/g(国内统一刊号
13,定价:￥30(HK$40)
14,IssN1005-1988
